lang1,lang2
পীক্শিল্লক্তুনা,ꯄꯤꯛ꯭ꯁꯤꯜꯂꯛꯇꯨꯅꯥ
পীক্শিল্লবোইরে,ꯄꯤꯛ꯭ꯁꯤꯜꯂꯕꯣꯢꯔꯦ
পীখলকপগী,ꯄꯤꯈꯜꯛꯞꯒꯤ
পীখি,ꯄꯤꯈꯤ
পীখিঅমসুং,ꯄꯤꯈꯤꯑꯝꯁꯨꯡ
পীখিগনি,ꯄꯤꯈꯤꯒꯅꯤ
পীখিদে,ꯄꯤꯈꯤꯗꯦ
পীখিদ্রিবনো,ꯄꯤꯈꯤꯗ꯭ꯔꯤꯕꯅꯣ
পীখিনবা,ꯄꯤꯈꯤꯟꯕꯥ
পীখিবগা,ꯄꯤꯈꯤꯕꯒꯥ
পীখিবগী,ꯄꯤꯈꯤꯕꯒꯤ
পীখিবদগী,ꯄꯤꯈꯤꯕꯗꯒꯤ
পীখিবদা,ꯄꯤꯈꯤꯕꯗꯥ
পীখিবদু,ꯄꯤꯈꯤꯕꯗꯨ
পীখিবনি,ꯄꯤꯈꯤꯕꯅꯤ
পীখিবনিঅমসুং,ꯄꯤꯈꯤꯕꯅꯤꯑꯝꯁꯨꯡ
পীখিববু,ꯄꯤꯈꯤꯕꯕꯨ
পীখিবা,ꯄꯤꯈꯤꯕꯥ
পীখ্রবনি,ꯄꯤꯈ꯭ꯔꯕꯅꯤ
পীখ্রবসু,ꯄꯤꯈ꯭ꯔꯕꯁꯨ
পীখ্রবা,ꯄꯤꯈ꯭ꯔꯕꯥ
পীখ্রে,ꯄꯤꯈ꯭ꯔꯦ
পীখ্রেঅদুগা,ꯄꯤꯈ꯭ꯔꯦꯑꯗꯨꯒꯥ
পীখ্রেঅমদি,ꯄꯤꯈ꯭ꯔꯦꯑꯝꯗꯤ
পীখ্রেঅমসুং,ꯄꯤꯈ꯭ꯔꯦꯑꯝꯁꯨꯡ
পীখ্রেনচিংবা,ꯄꯤꯈ꯭ꯔꯦꯟꯆꯤꯡꯕꯥ
পীখ্রেহায়নসু,ꯄꯤꯈ꯭ꯔꯦꯍꯥꯢꯟꯁꯨ
পীখ্রেহায়রি,ꯄꯤꯈ꯭ꯔꯦꯍꯥꯢꯔꯤ
পীখৎকদবনি,ꯄꯤꯈꯠꯀꯗꯕꯅꯤ
পীখৎকনি,ꯄꯤꯈꯠꯀꯅꯤ
পীখৎখি,ꯄꯤꯈꯠꯈꯤ
পীখৎখিবনি,ꯄꯤꯈꯠꯈꯤꯕꯅꯤ
পীখৎখিবা,ꯄꯤꯈꯠꯈꯤꯕꯥ
পীখৎখ্রে,ꯄꯤꯈꯠꯈ꯭ꯔꯦ
পীখৎত্রবসু,ꯄꯤꯈꯠꯇ꯭ꯔꯕꯁꯨ
পীখৎনবসু,ꯄꯤꯈꯠꯅꯕꯁꯨ
পীখৎনবা,ꯄꯤꯈꯠꯅꯕꯥ
পীখৎনিংদবা,ꯄꯤꯈꯠꯅꯤꯡꯗꯕꯥ
পীখৎপগী,ꯄꯤꯈꯠꯄꯒꯤ
পীখৎপদা,ꯄꯤꯈꯠꯄꯗꯥ
পীখৎপা,ꯄꯤꯈꯠꯄꯥ
পীখৎলকখি,ꯄꯤꯈꯠꯂꯛꯈꯤ
পীখৎলকখিবা,ꯄꯤꯈꯠꯂꯛꯈꯤꯕꯥ
পীখৎলকনবসু,ꯄꯤꯈꯠꯂꯀꯅꯕꯁꯨ
পীখৎলকনবা,ꯄꯤꯈꯠꯂꯀꯅꯕꯥ
পীখৎলকপগী,ꯄꯤꯈꯠꯂꯀꯄꯒꯤ
পীখৎলকপা,ꯄꯤꯈꯠꯂꯛꯄꯥ
পীখৎলক্কদবনি,ꯄꯤꯈꯠꯂꯛꯀꯗꯕꯅꯤ
পীখৎলক্কদবনিহায়রি,ꯄꯤꯈꯠꯂꯛꯀꯗꯕꯅꯤꯍꯥꯢꯔꯤ
পীখৎলক্কনি,ꯄꯤꯈꯠꯂꯛꯀꯅꯤ
পীখৎলক্তুনা,ꯄꯤꯈꯠꯂꯛꯇꯨꯅꯥ
পীখৎলক্নবসু,ꯄꯤꯈꯠꯂꯀ꯭ꯅꯕꯁꯨ
পীখৎলক্নবা,ꯄꯤꯈꯠꯂꯀ꯭ꯅꯕꯥ
পীখৎলক্লে,ꯄꯤꯈꯠꯂꯀ꯭ꯂꯦ
পীখৎলগনি,ꯄꯤꯈꯠꯂꯒꯅꯤ
পীখৎলগা,ꯄꯤꯈꯠꯂꯒꯥ
পীখৎলবা,ꯄꯤꯈꯠꯂꯕꯥ
পীগদবনি,ꯄꯤꯒꯗꯕꯅꯤ
পীগদবা,ꯄꯤꯒꯗꯕꯥ
পীগদৌরি,ꯄꯤꯒꯗꯧꯔꯤ
পীগদৌরিবা,ꯄꯤꯒꯗꯧꯔꯤꯕꯥ
পীগদ্রা,ꯄꯤꯒꯗ꯭ꯔꯥ
পীগনি,ꯄꯤꯒꯅꯤ
পীগনিঅমদি,ꯄꯤꯒꯅꯤꯑꯝꯗꯤ
পীগনিঅমসুং,ꯄꯤꯒꯅꯤꯑꯝꯁꯨꯡ
পীগনিহায়রদুনা,ꯄꯤꯒꯅꯤꯍꯥꯢꯔꯗꯨꯅꯥ
পীগনিহায়রি,ꯄꯤꯒꯅꯤꯍꯥꯢꯔꯤ
পীগনী,ꯄꯤꯒꯅꯤ
পীগে,ꯄꯤꯒꯦ
পীজ,ꯄꯤꯖ
পীজগদবনি,ꯄꯤꯖꯒꯗꯕꯅꯤ
পীজগদবসিবো,ꯄꯤꯖꯒꯗꯕꯁꯤꯕꯣ
পীজগনি,ꯄꯤꯖꯒꯅꯤ
পীজগে,ꯄꯤꯖꯒꯦ
পীজদুনা,ꯄꯤꯖꯗꯨꯅꯥ
পীজনবগী,ꯄꯤꯖꯟꯕꯒꯤ
পীজনবগীদমক,ꯄꯤꯖꯟꯕꯒꯤꯗꯝꯛ
পীজনবা,ꯄꯤꯖꯟꯕꯥ
পীজনি,ꯄꯤꯖꯅꯤ
পীজনিংঙাই,ꯄꯤꯖꯅꯤꯡꯉꯥꯢ
পীজবগী,ꯄꯤꯖꯕꯒꯤ
পীজবদগী,ꯄꯤꯖꯕꯗꯒꯤ
পীজবদা,ꯄꯤꯖꯕꯗꯥ
পীজবনি,ꯄꯤꯖꯕꯅꯤ
পীজবা,ꯄꯤꯖꯕꯥ
পীজবোইরে,ꯄꯤꯖꯕꯣꯢꯔꯦ
পীজরগা,ꯄꯤꯖꯔꯒꯥ
পীজরবসু,ꯄꯤꯖꯔꯕꯁꯨ
পীজরবা,ꯄꯤꯖꯔꯕꯥ
পীজরবোইরে,ꯄꯤꯖꯔꯕꯣꯢꯔꯦ
পীজরি,ꯄꯤꯖꯔꯤ
পীজরুখিগে,ꯄꯤꯖꯔꯨꯈꯤꯒꯦ
পীজরুরবোইরে,ꯄꯤꯖꯔꯨꯔꯕꯣꯢꯔꯦ
পীজরে,ꯄꯤꯖꯔꯦ
পীজা,ꯄꯤꯖꯥ
পীজৈ,ꯄꯤꯖꯩ
পীজৌ,ꯄꯤꯖꯧ
পীত,ꯄꯤꯠ
পীথক,ꯄꯤꯊꯛ
পীথকখি,ꯄꯤꯊꯛꯈꯤ
পীথকনবা,ꯄꯤꯊꯛꯟꯕꯥ
পীথকপগী,ꯄꯤꯊꯛꯞꯒꯤ
পীথকপনচিংবা,ꯄꯤꯊꯛꯞꯟꯆꯤꯡꯕꯥ
পীথকপা,ꯄꯤꯊꯛꯄꯥ
পীথকপীনবসু,ꯄꯤꯊꯛꯄꯤꯟꯕꯁꯨ
পীথক্,ꯄꯤꯊꯛ
পীথক্কনি,ꯄꯤꯊꯛꯀꯅꯤ
পীথক্তুনা,ꯄꯤꯊꯛꯇꯨꯅꯥ
পীথক্নবা,ꯄꯤꯊꯛ꯭ꯟꯕꯥ
পীথক্পা,ꯄꯤꯊꯛꯄꯥ
পীথখিবা,ꯄꯤꯊꯈꯤꯕꯥ
পীথখ্রে,ꯄꯤꯊꯈ꯭ꯔꯦ
পীথগদবনি,ꯄꯤꯊꯒꯗꯕꯅꯤ
পীথগনি,ꯄꯤꯊꯒꯅꯤ
পীথদুনা,ꯄꯤꯊꯗꯨꯅꯥ
পীথনবা,ꯄꯤꯊꯟꯕꯥ
পীথবগী,ꯄꯤꯊꯕꯒꯤ
পীথবদা,ꯄꯤꯊꯕꯗꯥ
পীথবনি,ꯄꯤꯊꯕꯅꯤ
পীথবা,ꯄꯤꯊꯕꯥ
পীথম,ꯄꯤꯊꯝ
পীথরকপা,ꯄꯤꯊꯔꯛꯄꯥ
পীথরক্লিবা,ꯄꯤꯊꯔꯛ꯭ꯜꯤꯕꯥ
পীথরম্বদু,ꯄꯤꯊꯔꯝ꯭ꯕꯗꯨ
পীথরি,ꯄꯤꯊꯔꯤ
পীথরিবা,ꯄꯤꯊꯔꯤꯕꯥ
পীথিবীদা,ꯄꯤꯊꯤꯕꯤꯗꯥ
পীথোক,ꯄꯤꯊꯣꯛ
পীথোকউ,ꯄꯤꯊꯣꯛꯎ
পীথোকখিবগী,ꯄꯤꯊꯣꯛꯈꯤꯕꯒꯤ
পীথোকখ্রবনি,ꯄꯤꯊꯣꯛꯈ꯭ꯔꯕꯅꯤ
পীথোকখ্রবা,ꯄꯤꯊꯣꯛꯈ꯭ꯔꯕꯥ
পীথোকখ্রে,ꯄꯤꯊꯣꯛꯈ꯭ꯔꯦ
পীথোকনবা,ꯄꯤꯊꯣꯛꯟꯕꯥ
পীথোকপদা,ꯄꯤꯊꯣꯛꯞꯗꯥ
পীথোকপনচিংবা,ꯄꯤꯊꯣꯛꯞꯟꯆꯤꯡꯕꯥ
পীথোকপা,ꯄꯤꯊꯣꯛꯄꯥ
পীথোকপিয়ু,ꯄꯤꯊꯣꯛꯄꯤꯌꯨ
পীথোকপীদবগী,ꯄꯤꯊꯣꯛꯄꯤꯗꯕꯒꯤ
পীথোকপীদুনা,ꯄꯤꯊꯣꯛꯄꯤꯗꯨꯅꯥ
পীথোকপীনবসু,ꯄꯤꯊꯣꯛꯄꯤꯟꯕꯁꯨ
পীথোকপীনবা,ꯄꯤꯊꯣꯛꯄꯤꯟꯕꯥ
পীথোক্কনি,ꯄꯤꯊꯣꯛꯀꯅꯤ
পীথোক্খ্রে,ꯄꯤꯊꯣꯛꯈ꯭ꯔꯦ
পীথোক্তনা,ꯄꯤꯊꯣꯛꯇꯅꯥ
পীথোক্তবনা,ꯄꯤꯊꯣꯛꯇꯕꯅꯥ
পীথোক্তববু,ꯄꯤꯊꯣꯛꯇꯕꯕꯨ
পীথোক্তে,ꯄꯤꯊꯣꯛꯇꯦ
পীথোক্ননবা,ꯄꯤꯊꯣꯛ꯭ꯟꯟꯕꯥ
পীথোক্নবা,ꯄꯤꯊꯣꯛ꯭ꯟꯕꯥ
পীথোক্লগনি,ꯄꯤꯊꯣꯛ꯭ꯜꯒꯅꯤ
পীথোক্লে,ꯄꯤꯊꯣꯛ꯭ꯜꯦ
পীথোক্লোই,ꯄꯤꯊꯣꯛ꯭ꯜꯣꯢ
পীথোরকপা,ꯄꯤꯊꯣꯔꯛꯄꯥ
পীথোরক্কনি,ꯄꯤꯊꯣꯔꯛꯀꯅꯤ
পীথোরক্লে,ꯄꯤꯊꯣꯔꯛ꯭ꯜꯦ
পীদনবসু,ꯄꯤꯗꯟꯕꯁꯨ
পীদনবা,ꯄꯤꯗꯟꯕꯥ
পীদনা,ꯄꯤꯗꯅꯥ
পীদবগী,ꯄꯤꯗꯕꯒꯤ
পীদবা,ꯄꯤꯗꯕꯥ
পীদুনসু,ꯄꯤꯗꯨꯟꯁꯨ
পীদুনা,ꯄꯤꯗꯨꯅꯥ
পীদে,ꯄꯤꯗꯦ
পীদেহায়না,ꯄꯤꯗꯦꯍꯥꯢꯅꯥ
পীদ্রবদি,ꯄꯤꯗ꯭ꯔꯕꯗꯤ
পীদ্রি,ꯄꯤꯗ꯭ꯔꯤ
পীদ্রিবা,ꯄꯤꯗ꯭ꯔꯤꯕꯥ
পীদ্রে,ꯄꯤꯗ꯭ꯔꯦ
পীনখি,ꯄꯤꯟꯈꯤ
পীনখিগনি,ꯄꯤꯟꯈꯤꯒꯅꯤ
পীনদুনা,ꯄꯤꯟꯗꯨꯅꯥ
পীননবগী,ꯄꯤꯟꯟꯕꯒꯤ
পীননবগীদমক,ꯄꯤꯟꯟꯕꯒꯤꯗꯝꯛ
পীননবনি,ꯄꯤꯟꯟꯕꯅꯤ
পীননবসু,ꯄꯤꯟꯟꯕꯁꯨ
পীননবা,ꯄꯤꯟꯟꯕꯥ
পীনবগী,ꯄꯤꯟꯕꯒꯤ
পীনবগীদমক,ꯄꯤꯟꯕꯒꯤꯗꯝꯛ
পীনবগীদমকনি,ꯄꯤꯟꯕꯒꯤꯗꯝꯛꯅꯤ
পীনবগীদমক্তা,ꯄꯤꯟꯕꯒꯤꯗꯝꯛꯇꯥ
পীনবতা,ꯄꯤꯟꯕꯇꯥ
পীনবনচিংবা,ꯄꯤꯟꯕꯟꯆꯤꯡꯕꯥ
পীনবনা,ꯄꯤꯟꯕꯅꯥ
পীনবনি,ꯄꯤꯟꯕꯅꯤ
পীনবসু,ꯄꯤꯟꯕꯁꯨ
পীনবা,ꯄꯤꯟꯕꯥ
পীনবীরম্বা,ꯄꯤꯟꯕꯤꯔꯝ꯭ꯕꯥ
পীনবীয়ু,ꯄꯤꯟꯕꯤꯌꯨ
পীনরকখি,ꯄꯤꯟꯔꯛꯈꯤ
পীনরকখিবা,ꯄꯤꯟꯔꯛꯈꯤꯕꯥ
পীনরক্লি,ꯄꯤꯟꯔꯛ꯭ꯜꯤ
পীনরবদি,ꯄꯤꯟꯔꯕꯗꯤ
পীনরি,ꯄꯤꯟꯔꯤ
পীনরিবা,ꯄꯤꯟꯔꯤꯕꯥ
পীনহৈবা,ꯄꯤꯟꯍꯩꯕꯥ
পীনিংই,ꯄꯤꯅꯤꯡꯏ
পীনিংবা,ꯄꯤꯅꯤꯡꯕꯥ
পীনিংলিবা,ꯄꯤꯅꯤꯡꯂꯤꯕꯥ
পীন্নরক্লি,ꯄꯤꯟꯅꯔꯀ꯭ꯂꯤ
পীপলস,ꯄꯤꯞꯜꯁ
পীফম,ꯄꯤꯐꯝ
পীবগা,ꯄꯤꯕꯒꯥ
পীবগাা,ꯄꯤꯕꯒꯥꯥ
পীবগী,ꯄꯤꯕꯒꯤ
পীবগীদমক,ꯄꯤꯕꯒꯤꯗꯝꯛ
পীবগুম,ꯄꯤꯕꯒꯨꯝ
পীবতা,ꯄꯤꯕꯇꯥ
পীবদগী,ꯄꯤꯕꯗꯒꯤ
পীবদবু,ꯄꯤꯕꯗꯕꯨ
পীবদসু,ꯄꯤꯕꯗꯁꯨ
পীবদা,ꯄꯤꯕꯗꯥ
পীবদি,ꯄꯤꯕꯗꯤ
পীবদুনি,ꯄꯤꯕꯗꯨꯅꯤ
পীবনচিংবা,ꯄꯤꯕꯟꯆꯤꯡꯕꯥ
পীবনা,ꯄꯤꯕꯅꯥ
পীবনি,ꯄꯤꯕꯅꯤ
পীববু,ꯄꯤꯕꯕꯨ
পীবসু,ꯄꯤꯕꯁꯨ
পীবসুনি,ꯄꯤꯕꯁꯨꯅꯤ
পীবা,ꯄꯤꯕꯥ
পীবিদনবা,ꯄꯤꯕꯤꯗꯟꯕꯥ
পীবিদনা,ꯄꯤꯕꯤꯗꯅꯥ
পীবিদবা,ꯄꯤꯕꯤꯗꯕꯥ
পীবিদ্রে,ꯄꯤꯕꯤꯗ꯭ꯔꯦ
পীবিনবগীদমক,ꯄꯤꯕꯤꯟꯕꯒꯤꯗꯝꯛ
পীবিনবসু,ꯄꯤꯕꯤꯟꯕꯁꯨ
পীবিনবা,ꯄꯤꯕꯤꯟꯕꯥ
পীবিনিংবা,ꯄꯤꯕꯤꯅꯤꯡꯕꯥ
পীবিবগীদমক,ꯄꯤꯕꯤꯕꯒꯤꯗꯝꯛ
পীবিবনি,ꯄꯤꯕꯤꯕꯅꯤ
পীবিবা,ꯄꯤꯕꯤꯕꯥ
পীবিরকই,ꯄꯤꯕꯤꯔꯛꯏ
পীবিরকউ,ꯄꯤꯕꯤꯔꯛꯎ
পীবিরকনবসু,ꯄꯤꯕꯤꯔꯛꯟꯕꯁꯨ
পীবিরকপগীদমক,ꯄꯤꯕꯤꯔꯛꯞꯒꯤꯗꯝꯛ
পীবিরক্নবসু,ꯄꯤꯕꯤꯔꯛ꯭ꯟꯕꯁꯨ
পীবিরক্নবা,ꯄꯤꯕꯤꯔꯛ꯭ꯟꯕꯥ
পীবিরক্লবোইরে,ꯄꯤꯕꯤꯔꯛ꯭ꯜꯕꯣꯢꯔꯦ
পীবিরগা,ꯄꯤꯕꯤꯔꯒꯥ
পীবিরে,ꯄꯤꯕꯤꯔꯦ
পীবিয়ু,ꯄꯤꯕꯤꯌꯨ
পীবীদুনা,ꯄꯤꯕꯤꯗꯨꯅꯥ
পীবীনবা,ꯄꯤꯕꯤꯟꯕꯥ
পীবীবগীদমক,ꯄꯤꯕꯤꯕꯒꯤꯗꯝꯛ
পীবীবা,ꯄꯤꯕꯤꯕꯥ
পীবীয়ূ,ꯄꯤꯕꯤꯢꯨ
পীবীরকউ,ꯄꯤꯕꯤꯔꯛꯎ
পীবীরকপগীদমক,ꯄꯤꯕꯤꯔꯛꯞꯒꯤꯗꯝꯛ
পীবীরক্নবসু,ꯄꯤꯕꯤꯔꯛ꯭ꯟꯕꯁꯨ
পীবীরক্লবা,ꯄꯤꯕꯤꯔꯛ꯭ꯜꯕꯥ
পীবীরক্লি,ꯄꯤꯕꯤꯔꯛ꯭ꯜꯤ
পীবীয়ু,ꯄꯤꯕꯤꯌꯨ
পীরকই,ꯄꯤꯔꯛꯏ
পীরকখি,ꯄꯤꯔꯛꯈꯤ
পীরকখিবগীদমক,ꯄꯤꯔꯛꯈꯤꯕꯒꯤꯗꯝꯛ
পীরকখিবনি,ꯄꯤꯔꯛꯈꯤꯕꯅꯤ
পীরকখিববু,ꯄꯤꯔꯛꯈꯤꯕꯕꯨ
পীরকখিবা,ꯄꯤꯔꯛꯈꯤꯕꯥ
পীরকখ্রে,ꯄꯤꯔꯛꯈ꯭ꯔꯦ
পীরকনবা,ꯄꯤꯔꯛꯟꯕꯥ
পীরকপগা,ꯄꯤꯔꯛꯞꯒꯥ
পীরকপগী,ꯄꯤꯔꯛꯞꯒꯤ
পীরকপগীদমক,ꯄꯤꯔꯛꯞꯒꯤꯗꯝꯛ
পীরকপগীদমকসু,ꯄꯤꯔꯛꯞꯒꯤꯗꯝꯛꯁꯨ
পীরকপদগী,ꯄꯤꯔꯛꯞꯗꯒꯤ
পীরকপদা,ꯄꯤꯔꯛꯞꯗꯥ
পীরকপনা,ꯄꯤꯔꯛꯞꯅꯥ
পীরকপনি,ꯄꯤꯔꯛꯞꯅꯤ
পীরকপনিঅমসুং,ꯄꯤꯔꯛꯞꯅꯤꯑꯝꯁꯨꯡ
পীরকপসি,ꯄꯤꯔꯛꯞꯁꯤ
পীরকপা,ꯄꯤꯔꯛꯄꯥ
পীরকলগনি,ꯄꯤꯔꯛꯜꯒꯅꯤ
পীরকলবা,ꯄꯤꯔꯛꯜꯕꯥ
পীরক্অবোইরে,ꯄꯤꯔꯛꯑꯕꯣꯢꯔꯦ
পীরক্কদবা,ꯄꯤꯔꯛꯀꯗꯕꯥ
পীরক্কদরা,ꯄꯤꯔꯛꯀꯗꯔꯥ
পীরক্কদে,ꯄꯤꯔꯛꯀꯗꯦ
পীরক্কনি,ꯄꯤꯔꯛꯀꯅꯤ
পীরক্খি,ꯄꯤꯔꯛꯈꯤ
পীরক্ত্রিবা,ꯄꯤꯔꯛꯇ꯭ꯔꯤꯕꯥ
পীরক্ননবা,ꯄꯤꯔꯛ꯭ꯟꯟꯕꯥ
পীরক্নবসু,ꯄꯤꯔꯛ꯭ꯟꯕꯁꯨ
পীরক্নবা,ꯄꯤꯔꯛ꯭ꯟꯕꯥ
পীরক্না,ꯄꯤꯔꯛ꯭ꯟꯥ
পীরক্পদগী,ꯄꯤꯔꯛꯄꯗꯒꯤ
পীরক্পা,ꯄꯤꯔꯛꯄꯥ
পীরক্পোইরে,ꯄꯤꯔꯛꯄꯣꯢꯔꯦ
পীরক্লগনি,ꯄꯤꯔꯛ꯭ꯜꯒꯅꯤ
পীরক্লগা,ꯄꯤꯔꯛ꯭ꯜꯒꯥ
পীরক্লবদি,ꯄꯤꯔꯛ꯭ꯜꯕꯗꯤ
পীরক্লি,ꯄꯤꯔꯛ꯭ꯜꯤ
পীরক্লিবসি,ꯄꯤꯔꯛ꯭ꯜꯤꯕꯁꯤ
পীরক্লিবা,ꯄꯤꯔꯛ꯭ꯜꯤꯕꯥ
পীরক্লে,ꯄꯤꯔꯛ꯭ꯜꯦ
পীরগদবনি,ꯄꯤꯔꯒꯗꯕꯅꯤ
পীরগদি,ꯄꯤꯔꯒꯗꯤ
পীরগনি,ꯄꯤꯔꯒꯅꯤ
পীরগনিহায়নসু,ꯄꯤꯔꯒꯅꯤꯍꯥꯢꯟꯁꯨ
পীরগনিহায়না,ꯄꯤꯔꯒꯅꯤꯍꯥꯢꯅꯥ
পীরগনিহায়রি,ꯄꯤꯔꯒꯅꯤꯍꯥꯢꯔꯤ
পীরগনিহায়রিবদুদা,ꯄꯤꯔꯒꯅꯤꯍꯥꯢꯔꯤꯕꯗꯨꯗꯥ
পীরগা,ꯄꯤꯔꯒꯥ
পীরগে,ꯄꯤꯔꯒꯦ
পীরদুন,ꯄꯤꯔꯗꯨꯟ
পীরদুনা,ꯄꯤꯔꯗꯨꯅꯥ
পীরবগী,ꯄꯤꯔꯕꯒꯤ
পীরবদি,ꯄꯤꯔꯕꯗꯤ
পীরবনিকো,ꯄꯤꯔꯕꯅꯤꯀꯣ
পীরবসু,ꯄꯤꯔꯕꯁꯨ
পীরবা,ꯄꯤꯔꯕꯥ
পীরমখি,ꯄꯤꯔꯝꯈꯤ
পীরমখিবা,ꯄꯤꯔꯝꯈꯤꯕꯥ
পীরমবদগী,ꯄꯤꯔꯝꯕꯗꯒꯤ
পীরম্বদগী,ꯄꯤꯔꯝ꯭ꯕꯗꯒꯤ
পীরম্বদু,ꯄꯤꯔꯝ꯭ꯕꯗꯨ
পীরম্বনি,ꯄꯤꯔꯝ꯭ꯕꯅꯤ
পীরম্বশিং,ꯄꯤꯔꯝ꯭ꯕꯁꯤꯡ
পীরম্বা,ꯄꯤꯔꯝ꯭ꯕꯥ
পীরম্মি,ꯄꯤꯔꯝꯃꯤ
পীরম্মী,ꯄꯤꯔꯝꯃꯤ
পীরম্মু,ꯄꯤꯔꯝꯃꯨ
পীরম্লগা,ꯄꯤꯔꯝ꯭ꯜꯒꯥ
পীরম্লগে,ꯄꯤꯔꯝ꯭ꯜꯒꯦ
পীরম্লে,ꯄꯤꯔꯝ꯭ꯜꯦ
পীরসি,ꯄꯤꯔꯁꯤ
পীরি,ꯄꯤꯔꯤ
পীরিঅমসুং,ꯄꯤꯔꯤꯑꯝꯁꯨꯡ
পীরিবশিং,ꯄꯤꯔꯤꯕꯁꯤꯡ
পীরিবা,ꯄꯤꯔꯤꯕꯥ
পীরুগে,ꯄꯤꯔꯨꯒꯦ
পীরুবদগী,ꯄꯤꯔꯨꯕꯗꯒꯤ
পীরুবনি,ꯄꯤꯔꯨꯕꯅꯤ
পীরুরে,ꯄꯤꯔꯨꯔꯦ
পীরে,ꯄꯤꯔꯦ
পীরেঅমদি,ꯄꯤꯔꯦꯑꯝꯗꯤ
পীরেঅমসুং,ꯄꯤꯔꯦꯑꯝꯁꯨꯡ
পীরো,ꯄꯤꯔꯣ
পীরোই,ꯄꯤꯔꯣꯢ
পীরোইগে,ꯄꯤꯔꯣꯢꯒꯦ
পীরোইদবনি,ꯄꯤꯔꯣꯢꯗꯕꯅꯤ
পীরোইদবা,ꯄꯤꯔꯣꯢꯗꯕꯥ
পীশক্তুনা,ꯄꯤꯁꯛꯇꯨꯅꯥ
পীশিন,ꯄꯤꯁꯤꯟ
পীশিনখি,ꯄꯤꯁꯤꯟꯈꯤ
পীশিনখিঅমসুং,ꯄꯤꯁꯤꯟꯈꯤꯑꯝꯁꯨꯡ
পীশিনখিবগা,ꯄꯤꯁꯤꯟꯈꯤꯕꯒꯥ
পীশিনখিবনি,ꯄꯤꯁꯤꯟꯈꯤꯕꯅꯤ
পীশিনখিবশিং,ꯄꯤꯁꯤꯟꯈꯤꯕꯁꯤꯡ
পীশিনখিবা,ꯄꯤꯁꯤꯟꯈꯤꯕꯥ
পীশিনখ্রবনি,ꯄꯤꯁꯤꯟꯈ꯭ꯔꯕꯅꯤ
পীশিনখ্রবা,ꯄꯤꯁꯤꯟꯈ꯭ꯔꯕꯥ
পীশিনখ্রে,ꯄꯤꯁꯤꯟꯈ꯭ꯔꯦ
পীশিনগদবনি,ꯄꯤꯁꯤꯟꯒꯗꯕꯅꯤ
পীশিনগদবা,ꯄꯤꯁꯤꯟꯒꯗꯕꯥ
পীশিনগনি,ꯄꯤꯁꯤꯟꯒꯅꯤ
পীশিনগী,ꯄꯤꯁꯤꯟꯒꯤ
পীশিনদুনা,ꯄꯤꯁꯤꯟꯗꯨꯅꯥ
পীশিনদ্রিঙৈদা,ꯄꯤꯁꯤꯟꯗ꯭ꯔꯤꯉꯩꯗꯥ
পীশিনদ্রিবশিংনা,ꯄꯤꯁꯤꯟꯗ꯭ꯔꯤꯕꯁꯤꯡꯅꯥ
পীশিনদ্রিবা,ꯄꯤꯁꯤꯟꯗ꯭ꯔꯤꯕꯥ
পীশিনবগী,ꯄꯤꯁꯤꯟꯕꯒꯤ
পীশিনবগীনা,ꯄꯤꯁꯤꯟꯕꯒꯤꯅꯥ
পীশিনবদা,ꯄꯤꯁꯤꯟꯕꯗꯥ
পীশিনবসু,ꯄꯤꯁꯤꯟꯕꯁꯨ
পীশিনবা,ꯄꯤꯁꯤꯟꯕꯥ
পীশিনবিরকপসু,ꯄꯤꯁꯤꯟꯕꯤꯔꯛꯞꯁꯨ
পীশিনহন্নবা,ꯄꯤꯁꯤꯟꯟꯅꯕꯥ
পীশিন্দুনা,ꯄꯤꯁꯤꯟ꯭ꯗꯨꯅꯥ
পীশিন্নখি,ꯄꯤꯁꯤꯟꯅꯈꯤ
পীশিন্নখ্রে,ꯄꯤꯁꯤꯟꯅꯈ꯭ꯔꯦ
পীশিন্নগদবা,ꯄꯤꯁꯤꯟꯅꯒꯗꯕꯥ
পীশিন্ননবা,ꯄꯤꯁꯤꯟꯅꯟꯕꯥ
পীশিন্নবগী,ꯄꯤꯁꯤꯟꯅꯕꯒꯤ
পীশিন্নবসু,ꯄꯤꯁꯤꯟꯅꯕꯁꯨ
পীশিন্নবা,ꯄꯤꯁꯤꯟꯅꯕꯥ
পীশিন্নরকখি,ꯄꯤꯁꯤꯟꯅꯔꯀꯈꯤ
পীশিল্লকখি,ꯄꯤꯁꯤꯜꯂꯛꯈꯤ
পীশিল্লকখিবা,ꯄꯤꯁꯤꯜꯂꯛꯈꯤꯕꯥ
পীশিল্লকখ্রে,ꯄꯤꯁꯤꯜꯂꯀꯈ꯭ꯔꯦ
পীশিল্লকনবা,ꯄꯤꯁꯤꯜꯂꯀꯅꯕꯥ
পীশিল্লকপগী,ꯄꯤꯁꯤꯜꯂꯀꯄꯒꯤ
পীশিল্লকপদগী,ꯄꯤꯁꯤꯜꯂꯀꯄꯗꯒꯤ
পীশিল্লকপা,ꯄꯤꯁꯤꯜꯂꯛꯄꯥ
পীশিল্লক্কদবনি,ꯄꯤꯁꯤꯜꯂꯛꯀꯗꯕꯅꯤ
